Time,Time Code,Country Name,Country Code,GDP (constant 2010 US$) [NY.GDP.MKTP.KD]
2007,YR2007,Bosnia and Herzegovina,BIH,16669103897.5046
2007,YR2007,Botswana,BWA,12004283368.7509
2007,YR2007,Brazil,BRA,1957113483856.3
2007,YR2007,British Virgin Islands,VGB,..
2007,YR2007,Brunei Darussalam,BRN,13869146021.2688
2007,YR2007,Bulgaria,BGR,48864017869.2297
2007,YR2007,Burkina Faso,BFA,7714172808.44856
2007,YR2007,Burundi,BDI,1775752462.2736
2007,YR2007,Cabo Verde,CPV,1557758964.15815
2007,YR2007,Cambodia,KHM,9935578323.29943
2007,YR2007,Cameroon,CMR,23900962052.9678
2007,YR2007,Canada,CAN,1596319230935.93
2007,YR2007,Cayman Islands,CYM,4621037499.47604
2007,YR2007,Central African Republic,CAF,1846064166.63098
2007,YR2007,Chad,TCD,8739274636.73703
2007,YR2007,Channel Islands,CHI,..
2007,YR2007,Chile,CHL,202601172713.024
2007,YR2007,China,CHN,4586441074637.97
2007,YR2007,Colombia,COL,262372092382.341
2007,YR2007,Comoros,COM,814219327.456845
2007,YR2007,"Congo, Dem. Rep.",COD,18428333938.383
2007,YR2007,"Congo, Rep.",COG,9731908344.87259
2007,YR2007,Costa Rica,CRI,34265032394.6392
2007,YR2007,Cote d'Ivoire,CIV,23038394863.9785
2007,YR2007,Croatia,HRV,64406591291.0062
2007,YR2007,Cuba,CUB,59478833619.1821
2007,YR2007,Curacao,CUW,..
2007,YR2007,Cyprus,CYP,24837262362.4553
2007,YR2007,Czech Republic,CZE,207533517464.197
2007,YR2007,Denmark,DNK,334100966292.868
2007,YR2007,Djibouti,DJI,..
2007,YR2007,Dominica,DMA,463338169.769905
2007,YR2007,Dominican Republic,DOM,47716760740.3492
2007,YR2007,Ecuador,ECU,62815127109.2433
2007,YR2007,"Egypt, Arab Rep.",EGY,185596566589.03
2007,YR2007,El Salvador,SLV,17990247173.1971
2007,YR2007,Equatorial Guinea,GNQ,15004855942.3615
2007,YR2007,Eritrea,ERI,2210534025.98508
2007,YR2007,Estonia,EST,23600316180.7761
2007,YR2007,Eswatini,SWZ,4176323325.63838
2007,YR2007,Ethiopia,ETH,22063798449.1645
2007,YR2007,Faroe Islands,FRO,..
2007,YR2007,Fiji,FJI,3061633387.30472
2007,YR2007,Finland,FIN,260656004025.929
2007,YR2007,France,FRA,2661973862802.15
2007,YR2007,French Polynesia,PYF,..
2007,YR2007,Gabon,GAB,13848696552.9606
2007,YR2007,"Gambia, The",GMB,1285701374.04879
2007,YR2007,Georgia,GEO,11677525362.3993
2007,YR2007,Germany,DEU,3424120208151.99
2007,YR2007,Ghana,GHA,26057135218.8686
2007,YR2007,Gibraltar,GIB,..
2007,YR2007,Greece,GRC,332060633950.966
2007,YR2007,Greenland,GRL,2297647623.61978
2007,YR2007,Grenada,GRD,822066708.874271
2007,YR2007,Guam,GUM,4698437820.11883
2007,YR2007,Guatemala,GTM,38704692057.2046
2007,YR2007,Guinea,GIN,6350507752.13805
2007,YR2007,Guinea-Bissau,GNB,760801183.943933
2007,YR2007,Guyana,GUY,2067145098.13493
2007,YR2007,Haiti,HTI,6576023788.76868
2007,YR2007,Honduras,HND,15014801358.9561
2007,YR2007,"Hong Kong SAR, China",HKG,214969619958.345
2007,YR2007,Hungary,HUN,138162240642.635
2007,YR2007,Iceland,ISL,14903879325.443
2007,YR2007,India,IND,1388940385493.75
2007,YR2007,Indonesia,IDN,640863459320.349
2007,YR2007,"Iran, Islamic Rep.",IRN,454645159600.385
2007,YR2007,Iraq,IRQ,116352699697.206
2007,YR2007,Ireland,IRL,240657629408.819
2007,YR2007,Isle of Man,IMN,5356015037.64866
2007,YR2007,Israel,ISR,213167629208.729
2007,YR2007,Italy,ITA,2236562927372.39
2007,YR2007,Jamaica,JAM,14140280561.9417
2007,YR2007,Japan,JPN,5848016735563.67
2007,YR2007,Jordan,JOR,23155932370.3967
2007,YR2007,Kazakhstan,KAZ,131983632474.924
2007,YR2007,Kenya,KEN,35634585973.7449
2007,YR2007,Kiribati,KIR,159661056.450992
2007,YR2007,"Korea, Dem. People’s Rep.",PRK,..
2007,YR2007,"Korea, Rep.",KOR,992431541242.201
2007,YR2007,Kosovo,XKX,5307468485.20307
2007,YR2007,Kuwait,KWT,124145498953.245
2007,YR2007,Kyrgyz Republic,KGZ,4319067496.68377
2007,YR2007,Lao PDR,LAO,5666082925.92663
2007,YR2007,Latvia,LVA,30051741623.6374
2007,YR2007,Lebanon,LBN,29577064026.0033
2007,YR2007,Lesotho,LSO,2063424437.24244
2007,YR2007,Liberia,LBR,1669073677.23425
2007,YR2007,Libya,LBY,69900911108.9382
2007,YR2007,Liechtenstein,LIE,..
2007,YR2007,Lithuania,LTU,41731900349.6702
2007,YR2007,Luxembourg,LUX,53744023982.1195
2007,YR2007,"Macao SAR, China",MAC,21431441475.0733
2007,YR2007,Madagascar,MDG,9682424188.87229
2007,YR2007,Malawi,MWI,5584722806.06858
2007,YR2007,Malaysia,MYS,229929251901.525
2007,YR2007,Maldives,MDV,2375561798.74616
2007,YR2007,Mali,MLI,9236630227.00142
2007,YR2007,Malta,MLT,8382606390.03049
2007,YR2007,Marshall Islands,MHL,159391140.494216
2007,YR2007,Mauritania,MRT,4139053371.8809
2007,YR2007,Mauritius,MUS,8802441342.01384
2007,YR2007,Mexico,MEX,1050443805732.82
2007,YR2007,"Micronesia, Fed. Sts.",FSM,294332406.865417
2007,YR2007,Moldova,MDA,6426960977.69747
2007,YR2007,Monaco,MCO,5882251655.62914
2007,YR2007,Mongolia,MNG,6286566854.31684
2007,YR2007,Montenegro,MNE,3988772862.24909
2007,YR2007,Morocco,MAR,81318500633.8362
2007,YR2007,Mozambique,MOZ,9128359828.63955
2007,YR2007,Myanmar,MMR,37073010378.8848
2007,YR2007,Namibia,NAM,10334398853.639
2007,YR2007,Nauru,NRU,29686607.7867174
2007,YR2007,Nepal,NPL,13764950914.3225
2007,YR2007,Netherlands,NLD,848715440730.911
2007,YR2007,New Caledonia,NCL,..
2007,YR2007,New Zealand,NZL,146145360550.054
2007,YR2007,Nicaragua,NIC,8386238269.96185
2007,YR2007,Niger,NER,4850127065.45497
2007,YR2007,Nigeria,NGA,291669829237.249
2007,YR2007,North Macedonia,MKD,8660335906.47652
2007,YR2007,Northern Mariana Islands,MNP,1074585607.94045
2007,YR2007,Norway,NOR,431197048129.248
2007,YR2007,Oman,OMN,48734720416.1248
2007,YR2007,Pakistan,PAK,166726023587.507
2007,YR2007,Palau,PLW,206731709.183015
2007,YR2007,Panama,PAN,25012373878.6907
2007,YR2007,Papua New Guinea,PNG,12152196497.8214
2007,YR2007,Paraguay,PRY,23082660807.8578
2007,YR2007,Peru,PER,123439711646.329
2007,YR2007,Philippines,PHL,176022623675.058
2007,YR2007,Poland,POL,431603488873.412
2007,YR2007,Portugal,PRT,240585203507.841
2007,YR2007,Puerto Rico,PRI,102649751271.359
2007,YR2007,Qatar,QAT,79421829550.1802
2007,YR2007,Romania,ROU,167485540461.011
2007,YR2007,Russian Federation,RUS,1504469841528.76
2007,YR2007,Rwanda,RWA,4614562791.55006
2007,YR2007,Samoa,WSM,686410123.11503
2007,YR2007,San Marino,SMR,2531793253.31126
2007,YR2007,Sao Tome and Principe,STP,167044627.956847
2007,YR2007,Saudi Arabia,SAU,483237181440
2007,YR2007,Senegal,SEN,14738476853.4416
2007,YR2007,Serbia,SRB,40397237063.6919
2007,YR2007,Seychelles,SYC,945962968.234513
2007,YR2007,Sierra Leone,SLE,2250113451.89349
2007,YR2007,Singapore,SGP,205305009804.872
2007,YR2007,Sint Maarten (Dutch part),SXM,..
2007,YR2007,Slovak Republic,SVK,85461805118.7625
2007,YR2007,Slovenia,SVN,49659792750.7682
2007,YR2007,Solomon Islands,SLB,625032324.899817
2007,YR2007,Somalia,SOM,..
2007,YR2007,South Africa,ZAF,358526105165.636
2007,YR2007,South Sudan,SSD,..
2007,YR2007,Spain,ESP,1460914788659.92
2007,YR2007,Sri Lanka,LKA,47872638202.9726
2007,YR2007,St. Kitts and Nevis,KNA,761091306.56529
2007,YR2007,St. Lucia,LCA,1348435413.67314
2007,YR2007,St. Martin (French part),MAF,..
2007,YR2007,St. Vincent and the Grenadines,VCT,708746609.015371
2007,YR2007,Sudan,SDN,56994834761.4621
2007,YR2007,Suriname,SUR,3871759940.85243
2007,YR2007,Sweden,SWE,488277759560.477
2007,YR2007,Switzerland,CHE,567418541153.571
2007,YR2007,Syrian Arab Republic,SYR,..
2007,YR2007,Tajikistan,TJK,4724583528.23963
2007,YR2007,Tanzania,TZA,27060808434.1856
2007,YR2007,Thailand,THA,314054055752.496
2007,YR2007,Timor-Leste,TLS,657863144.847839
2007,YR2007,Togo,TGO,2943146379.61226
2007,YR2007,Tonga,TON,338224447.840903
2007,YR2007,Trinidad and Tobago,TTO,21694532675.7935
2007,YR2007,Tunisia,TUN,39620931745.1446
2007,YR2007,Turkey,TUR,740380283698.395
2007,YR2007,Turkmenistan,TKM,16993515438.4036
2007,YR2007,Turks and Caicos Islands,TCA,..
2007,YR2007,Tuvalu,TUV,31704273.00771
2007,YR2007,Uganda,UGA,16458888151.9091
2007,YR2007,Ukraine,UKR,150209057916.226
2007,YR2007,United Arab Emirates,ARE,291686739332.879
2007,YR2007,United Kingdom,GBR,2542769379516.94
2007,YR2007,United States,USA,15018267850123
2007,YR2007,Uruguay,URY,33447078686.9105
2007,YR2007,Uzbekistan,UZB,36826263684.3147
2007,YR2007,Vanuatu,VUT,627025086.554647
2007,YR2007,"Venezuela, RB",VEN,391667346884.866
2007,YR2007,Vietnam,VNM,97817393659.7482
2007,YR2007,Virgin Islands (U.S.),VIR,4563060598.91536
2007,YR2007,West Bank and Gaza,PSE,7153132892.54269
2007,YR2007,"Yemen, Rep.",YEM,26655991279.524
2007,YR2007,Zambia,ZMB,15608923120.2185
2007,YR2007,Zimbabwe,ZWE,10909982217.1408
2007,YR2007,Arab World,ARB,1895346431895.35
2007,YR2007,Caribbean small states,CSS,64019490800.2672
2007,YR2007,Central Europe and the Baltics,CEB,1288560952625.11
2007,YR2007,Early-demographic dividend,EAR,7739338347809.9
2007,YR2007,East Asia & Pacific,EAS,15068665618686.5
2007,YR2007,East Asia & Pacific (excluding high income),EAP,6135148448578.46
2007,YR2007,East Asia & Pacific (IDA & IBRD countries),TEA,6123118989635.75
2007,YR2007,Euro area,EMU,12892916309917.5
2007,YR2007,Europe & Central Asia,ECS,21152098443071.3
2007,YR2007,Europe & Central Asia (excluding high income),ECA,3009420637518.01
2007,YR2007,Europe & Central Asia (IDA & IBRD countries),TEC,3505430717682.43
2007,YR2007,European Union,EUU,14773350432372.3
2007,YR2007,Fragile and conflict affected situations,FCS,1241532473941.49
2007,YR2007,Heavily indebted poor countries (HIPC),HPC,409734645967.736
2007,YR2007,High income,HIC,45389703409729
2007,YR2007,IBRD only,IBD,17298625270361.8
2007,YR2007,IDA & IBRD total,IBT,18547191232225.6
2007,YR2007,IDA blend,IDB,608885121825.276
2007,YR2007,IDA only,IDX,637167458261.743
2007,YR2007,IDA total,IDA,1251081470251.65
2007,YR2007,Late-demographic dividend,LTE,11478192168034.7
2007,YR2007,Latin America & Caribbean,LCN,4955239860706.64
2007,YR2007,Latin America & Caribbean (excluding high income),LAC,4533905388395.92
2007,YR2007,Latin America & the Caribbean (IDA & IBRD countries),TLA,4759357272893.5
2007,YR2007,Least developed countries: UN classification,LDC,565357795749.129
2007,YR2007,Low & middle income,LMY,17845314458824
2007,YR2007,Low income,LIC,313501270372.314
2007,YR2007,Lower middle income,LMC,3806640955365.84
2007,YR2007,Middle East & North Africa,MEA,2509554244223.33
2007,YR2007,Middle East & North Africa (excluding high income),MNA,1238250823675.35
2007,YR2007,Middle East & North Africa (IDA & IBRD countries),TMN,1231151043474.46
2007,YR2007,Middle income,MIC,17529615375526.7
2007,YR2007,North America,NAC,16620688474264.7
2007,YR2007,Not classified,INX,..
2007,YR2007,OECD members,OED,44886149356379.5
2007,YR2007,Other small states,OSS,271141689931.39
2007,YR2007,Pacific island small states,PSS,6219832563.50319
2007,YR2007,Post-demographic dividend,PST,42697304773008.6
2007,YR2007,Pre-demographic dividend,PRE,850607891538.425
2007,YR2007,Small states,SST,341414585240.056
2007,YR2007,South Asia,SAS,1729959986346.49
2007,YR2007,South Asia (IDA & IBRD),TSA,1729959986346.49
2007,YR2007,Sub-Saharan Africa,SSF,1198899866618.78
2007,YR2007,Sub-Saharan Africa (excluding high income),SSA,1197953220095.58
2007,YR2007,Sub-Saharan Africa (IDA & IBRD countries),TSS,1198899866618.78
2007,YR2007,Upper middle income,UMC,13722962850033.1
2007,YR2007,World,WLD,63237763125463.8
2008,YR2008,Afghanistan,AFG,11421973770.8233
2008,YR2008,Albania,ALB,11127855695.1174
2008,YR2008,Algeria,DZA,153152898668.893
2008,YR2008,American Samoa,ASM,598837004.405287
2008,YR2008,Andorra,AND,3681577710.754
2008,YR2008,Angola,AGO,79235785608.8078
2008,YR2008,Antigua and Barbuda,ATG,1414042630.08233
2008,YR2008,Argentina,ARG,408876787794.809
2008,YR2008,Armenia,ARM,10554389012.5961
2008,YR2008,Aruba,ABW,2773756030.74943
2008,YR2008,Australia,AUS,1101585578897.59
2008,YR2008,Austria,AUT,399876861217.528
2008,YR2008,Azerbaijan,AZE,46160087685.6421
2008,YR2008,"Bahamas, The",BHS,10375987506.7603
2008,YR2008,Bahrain,BHR,24033909574.4681
2008,YR2008,Bangladesh,BGD,103950517391.466
2008,YR2008,Barbados,BRB,4866922966.02649
2008,YR2008,Belarus,BLR,52976989868.7029
2008,YR2008,Belgium,BEL,477202345354.765
2008,YR2008,Belize,BLZ,1323231396.07175
2008,YR2008,Benin,BEN,9126269457.94962
2008,YR2008,Bermuda,BMU,6194616021.02816
2008,YR2008,Bhutan,BTN,1295386118.93311
2008,YR2008,Bolivia,BOL,18257963015.8351
2008,YR2008,Bosnia and Herzegovina,BIH,17573690592.7325
2008,YR2008,Botswana,BWA,12754003367.4123
2008,YR2008,Brazil,BRA,2056812669849.93
2008,YR2008,British Virgin Islands,VGB,..
2008,YR2008,Brunei Darussalam,BRN,13600124165.7499
2008,YR2008,Bulgaria,BGR,51806552050.9002
2008,YR2008,Burkina Faso,BFA,8276883001.25427
2008,YR2008,Burundi,BDI,1862084450.49236
2008,YR2008,Cabo Verde,CPV,1661358043.76208
2008,YR2008,Cambodia,KHM,10600425244.3636
2008,YR2008,Cameroon,CMR,24734819036.7304
2008,YR2008,Canada,CAN,1612404105467.83
2008,YR2008,Cayman Islands,CYM,4604521855.94996
2008,YR2008,Central African Republic,CAF,1883984742.25623
2008,YR2008,Chad,TCD,9006057733.52815
2008,YR2008,Channel Islands,CHI,..
2008,YR2008,Chile,CHL,209752043005.204
2008,YR2008,China,CHN,5029229367887.27
2008,YR2008,Colombia,COL,270917678590.899
2008,YR2008,Comoros,COM,846787872.504037
2008,YR2008,"Congo, Dem. Rep.",COD,19575662524.8682
2008,YR2008,"Congo, Rep.",COG,10274192976.075
2008,YR2008,Costa Rica,CRI,35858218735.3511
2008,YR2008,Cote d'Ivoire,CIV,23624224724.0402
2008,YR2008,Croatia,HRV,65539845711.2335
2008,YR2008,Cuba,CUB,61927474920.461
2008,YR2008,Curacao,CUW,..
2008,YR2008,Cyprus,CYP,25743030624.42
2008,YR2008,Czech Republic,CZE,213100153153.425
2008,YR2008,Denmark,DNK,332390313434.376
2008,YR2008,Djibouti,DJI,..
2008,YR2008,Dominica,DMA,496331284.969603
2008,YR2008,Dominican Republic,DOM,49248232210.7255
2008,YR2008,Ecuador,ECU,66808366776.0763
2008,YR2008,"Egypt, Arab Rep.",EGY,198878383178.292
2008,YR2008,El Salvador,SLV,18452748846.5317
2008,YR2008,Equatorial Guinea,GNQ,17675586626.849
2008,YR2008,Eritrea,ERI,1994276818.23643
2008,YR2008,Estonia,EST,22399309728.6602
2008,YR2008,Eswatini,SWZ,4210638666.18877
2008,YR2008,Ethiopia,ETH,24444156129.4695
2008,YR2008,Faroe Islands,FRO,..
2008,YR2008,Fiji,FJI,3093253759.97435
2008,YR2008,Finland,FIN,262699590889.608
2008,YR2008,France,FRA,2668760457244.1
2008,YR2008,French Polynesia,PYF,..
2008,YR2008,Gabon,GAB,13390522031.7449
2008,YR2008,"Gambia, The",GMB,1366133637.45789
2008,YR2008,Georgia,GEO,11959954745.4439
2008,YR2008,Germany,DEU,3457069367840.07
2008,YR2008,Ghana,GHA,28441310710.1085
2008,YR2008,Gibraltar,GIB,..
2008,YR2008,Greece,GRC,330947657768.002
2008,YR2008,Greenland,GRL,2439323625.11335
2008,YR2008,Grenada,GRD,829856141.34603
2008,YR2008,Guam,GUM,4779670149.55952
2008,YR2008,Guatemala,GTM,39974623905.3725
2008,YR2008,Guinea,GIN,6612974841.35562
2008,YR2008,Guinea-Bissau,GNB,785173961.94352
2008,YR2008,Guyana,GUY,2108005260.80991
2008,YR2008,Haiti,HTI,6631521784.71262
2008,YR2008,Honduras,HND,15650167709.792
2008,YR2008,"Hong Kong SAR, China",HKG,219543977394.96
2008,YR2008,Hungary,HUN,139624400124.85
2008,YR2008,Iceland,ISL,15200761740.8577
2008,YR2008,India,IND,1431812781420.86
2008,YR2008,Indonesia,IDN,679403088245.167
2008,YR2008,"Iran, Islamic Rep.",IRN,455785666778.382
2008,YR2008,Iraq,IRQ,125926324446.493
2008,YR2008,Ireland,IRL,229875245087.371
2008,YR2008,Isle of Man,IMN,5607747665.26824
2008,YR2008,Israel,ISR,219555161108.684
2008,YR2008,Italy,ITA,2215046904823.43
2008,YR2008,Jamaica,JAM,14025498714.6735
2008,YR2008,Japan,JPN,5784066298241.66
2008,YR2008,Jordan,JOR,24830663971.2302
2008,YR2008,Kazakhstan,KAZ,136339092346.875
2008,YR2008,Kenya,KEN,35717358968.4514
2008,YR2008,Kiribati,KIR,156321846.427942
2008,YR2008,"Korea, Dem. People’s Rep.",PRK,..
2008,YR2008,"Korea, Rep.",KOR,1020509644387.28
2008,YR2008,Kosovo,XKX,5447724667.69311
2008,YR2008,Kuwait,KWT,127224005582.694
2008,YR2008,Kyrgyz Republic,KGZ,4681938960.69465
2008,YR2008,Lao PDR,LAO,6109448405.32914
2008,YR2008,Latvia,LVA,29046100035.1812
2008,YR2008,Lebanon,LBN,32312600017.3798
2008,YR2008,Lesotho,LSO,2202489620.48615
2008,YR2008,Liberia,LBR,1788340491.35975
2008,YR2008,Libya,LBY,71765417108.4958
2008,YR2008,Liechtenstein,LIE,..
2008,YR2008,Lithuania,LTU,42828647225.5468
2008,YR2008,Luxembourg,LUX,53056323200.4439
2008,YR2008,"Macao SAR, China",MAC,22158796347.9773
2008,YR2008,Madagascar,MDG,10332369745.8705
2008,YR2008,Malawi,MWI,6011380928.01556
2008,YR2008,Malaysia,MYS,241038904256.31
2008,YR2008,Maldives,MDV,2600891737.91487
2008,YR2008,Mali,MLI,9677529938.79202
2008,YR2008,Malta,MLT,8663131380.0875
2008,YR2008,Marshall Islands,MHL,148627306.001046
2008,YR2008,Mauritania,MRT,4183753791.90291
2008,YR2008,Mauritius,MUS,9276625562.3588
2008,YR2008,Mexico,MEX,1062456519192.32
2008,YR2008,"Micronesia, Fed. Sts.",FSM,287243335.441255
2008,YR2008,Moldova,MDA,6928263943.25509
2008,YR2008,Monaco,MCO,5921476509.22788
2008,YR2008,Mongolia,MNG,6846094435.54697
2008,YR2008,Montenegro,MNE,4276873549.04168
2008,YR2008,Morocco,MAR,86135221236.4504
2008,YR2008,Mozambique,MOZ,9793738054.8641
2008,YR2008,Myanmar,MMR,40874960811.6237
2008,YR2008,Namibia,NAM,10608240991.1714
2008,YR2008,Nauru,NRU,39904527.6073589
2008,YR2008,Nepal,NPL,14605251495.759
2008,YR2008,Netherlands,NLD,867135322335.015
2008,YR2008,New Caledonia,NCL,..
2008,YR2008,New Zealand,NZL,144670908825.959
2008,YR2008,Nicaragua,NIC,8674420767.09011
2008,YR2008,Niger,NER,5315142490.90555
2008,YR2008,Nigeria,NGA,311399755437.198
2008,YR2008,North Macedonia,MKD,9134229607.6711
2008,YR2008,Northern Mariana Islands,MNP,955627791.563275
2008,YR2008,Norway,NOR,433251184624.934
2008,YR2008,Oman,OMN,52730819245.7737
2008,YR2008,Pakistan,PAK,169562709265.155
2008,YR2008,Palau,PLW,195186188.003764
2008,YR2008,Panama,PAN,27477507118.3623
2008,YR2008,Papua New Guinea,PNG,12116170376.0499
2008,YR2008,Paraguay,PRY,24550515090.9268
2008,YR2008,Peru,PER,134705521240.862
2008,YR2008,Philippines,PHL,183332415224.715
2008,YR2008,Poland,POL,449944947434.749
2008,YR2008,Portugal,PRT,241353265766.053
2008,YR2008,Puerto Rico,PRI,100756752050.85
2008,YR2008,Qatar,QAT,93450549190.6148
2008,YR2008,Romania,ROU,183074202155.212
2008,YR2008,Russian Federation,RUS,1582701810890.65
2008,YR2008,Rwanda,RWA,5129605978.91382
2008,YR2008,Samoa,WSM,693336596.084096
2008,YR2008,San Marino,SMR,2573572019.86755
2008,YR2008,Sao Tome and Principe,STP,180719188.213189
2008,YR2008,Saudi Arabia,SAU,513438407146.667
2008,YR2008,Senegal,SEN,15336324851.0409
2008,YR2008,Serbia,SRB,42681934261.2593
2008,YR2008,Seychelles,SYC,925654158.746992
2008,YR2008,Sierra Leone,SLE,2371580993.56644
2008,YR2008,Singapore,SGP,209140543445.435
2008,YR2008,Sint Maarten (Dutch part),SXM,..
2008,YR2008,Slovak Republic,SVK,90226203635.6713
2008,YR2008,Slovenia,SVN,51402772629.6778
2008,YR2008,Solomon Islands,SLB,669448810.984837
2008,YR2008,Somalia,SOM,..
2008,YR2008,South Africa,ZAF,369966840760.721
2008,YR2008,South Sudan,SSD,13177336597.5487
2008,YR2008,Spain,ESP,1473875223827.73
2008,YR2008,Sri Lanka,LKA,50721102373.424
2008,YR2008,St. Kitts and Nevis,KNA,810469810.369015
2008,YR2008,St. Lucia,LCA,1415547903.55213
2008,YR2008,St. Martin (French part),MAF,..
2008,YR2008,St. Vincent and the Grenadines,VCT,719976499.117464
2008,YR2008,Sudan,SDN,61441550872.0497
2008,YR2008,Suriname,SUR,4032182694.88354
2008,YR2008,Sweden,SWE,487094695369.64
2008,YR2008,Switzerland,CHE,579644958796.232
2008,YR2008,Syrian Arab Republic,SYR,..
2008,YR2008,Tajikistan,TJK,5098323103.53507
2008,YR2008,Tanzania,TZA,28599598807.3756
2008,YR2008,Thailand,THA,319473585807.457
2008,YR2008,Timor-Leste,TLS,732460261.864659
2008,YR2008,Togo,TGO,3062704426.64912
2008,YR2008,Tonga,TON,348707781.80222
2008,YR2008,Trinidad and Tobago,TTO,22430354184.4732
2008,YR2008,Tunisia,TUN,41299978412.7428
2008,YR2008,Turkey,TUR,746638358808.728
2008,YR2008,Turkmenistan,TKM,19491562207.8489
2008,YR2008,Turks and Caicos Islands,TCA,..
2008,YR2008,Tuvalu,TUV,34235307.8398079
2008,YR2008,Uganda,UGA,17892251886.791
2008,YR2008,Ukraine,UKR,153669917838.601
2008,YR2008,United Arab Emirates,ARE,300996902491.491
2008,YR2008,United Kingdom,GBR,2535620292133.23
2008,YR2008,United States,USA,14997755929109.7
2008,YR2008,Uruguay,URY,35847289438.373
2008,YR2008,Uzbekistan,UZB,40151366329.0044
2008,YR2008,Vanuatu,VUT,667458933.182145
2008,YR2008,"Venezuela, RB",VEN,412338978104.743
2008,YR2008,Vietnam,VNM,103355590690.416
2008,YR2008,Virgin Islands (U.S.),VIR,4606031124.73474
2008,YR2008,West Bank and Gaza,PSE,7587992823.06214
2008,YR2008,"Yemen, Rep.",YEM,27628287079.3955
2008,YR2008,Zambia,ZMB,16822344541.4938
2008,YR2008,Zimbabwe,ZWE,8982303319.46873
2008,YR2008,Arab World,ARB,2005702093964.8
2008,YR2008,Caribbean small states,CSS,64848406993.1352
2008,YR2008,Central Europe and the Baltics,CEB,1338993133885.11
2008,YR2008,Early-demographic dividend,EAR,8007202504379.3
2008,YR2008,East Asia & Pacific,EAS,15599564668130.6
2008,YR2008,East Asia & Pacific (excluding high income),EAP,6652451051774.37
2008,YR2008,East Asia & Pacific (IDA & IBRD countries),TEA,6639446236039.46
2008,YR2008,Euro area,EMU,12947207760613.4
2008,YR2008,Europe & Central Asia,ECS,21370512950785.3
2008,YR2008,Europe & Central Asia (excluding high income),ECA,3142475118321.21
2008,YR2008,Europe & Central Asia (IDA & IBRD countries),TEC,3657959911467.19
2008,YR2008,European Union,EUU,14869782870047.7
2008,YR2008,Fragile and conflict affected situations,FCS,1313203012796.66
2008,YR2008,Heavily indebted poor countries (HIPC),HPC,434550228156.553
2008,YR2008,High income,HIC,45563694400025.5
2008,YR2008,IBRD only,IBD,18258756715023.5
2008,YR2008,IDA & IBRD total,IBT,19574172255390.8
2008,YR2008,IDA blend,IDB,635661817981.521
2008,YR2008,IDA only,IDX,677630878011.535
2008,YR2008,IDA total,IDA,1317934592985.96
2008,YR2008,Late-demographic dividend,LTE,12225757154549.6
2008,YR2008,Latin America & Caribbean,LCN,5149405296927.11
2008,YR2008,Latin America & Caribbean (excluding high income),LAC,4717093038431.86
2008,YR2008,Latin America & the Caribbean (IDA & IBRD countries),TLA,4952897269698.26
2008,YR2008,Least developed countries: UN classification,LDC,605692191584.467
2008,YR2008,Low & middle income,LMY,18843683529524.7
2008,YR2008,Low income,LIC,332395131115.31
2008,YR2008,Lower middle income,LMC,3982442987190.21
2008,YR2008,Middle East & North Africa,MEA,2622469599840.94
2008,YR2008,Middle East & North Africa (excluding high income),MNA,1281944541860.53
2008,YR2008,Middle East & North Africa (IDA & IBRD countries),TMN,1274403290846.6
2008,YR2008,Middle income,MIC,18509302208447.5
2008,YR2008,North America,NAC,16616354650598.6
2008,YR2008,Not classified,INX,..
2008,YR2008,OECD members,OED,44998067852466.1
2008,YR2008,Other small states,OSS,291473878194.863
2008,YR2008,Pacific island small states,PSS,6333724393.34882
2008,YR2008,Post-demographic dividend,PST,42792255087835.9
2008,YR2008,Pre-demographic dividend,PRE,909003908043.331
2008,YR2008,Small states,SST,362679620718.173
2008,YR2008,South Asia,SAS,1785970613574.33
2008,YR2008,South Asia (IDA & IBRD),TSA,1785970613574.33
2008,YR2008,Sub-Saharan Africa,SSF,1263128958876.96
2008,YR2008,Sub-Saharan Africa (excluding high income),SSA,1262203399609.97
2008,YR2008,Sub-Saharan Africa (IDA & IBRD countries),TSS,1263128958876.96
2008,YR2008,Upper middle income,UMC,14526837669131.2
2008,YR2008,World,WLD,64407734623459.5
2009,YR2009,Afghanistan,AFG,13865194314.7185
2009,YR2009,Albania,ALB,11500646360.2495
2009,YR2009,Algeria,DZA,155603345047.595
2009,YR2009,American Samoa,ASM,573462555.066079
2009,YR2009,Andorra,AND,3545703433.76383
2009,YR2009,Angola,AGO,79916193295.5028
2009,YR2009,Antigua and Barbuda,ATG,1242836906.965
2009,YR2009,Argentina,ARG,384677312577.801
2009,YR2009,Armenia,ARM,9060944166.36197
2009,YR2009,Aruba,ABW,2481963897.09079
2009,YR2009,Australia,AUS,1122922429785.22
2009,YR2009,Austria,AUT,384823184161.595
2009,YR2009,Azerbaijan,AZE,50485058386.531
2009,YR2009,"Bahamas, The",BHS,9942763009.20556
2009,YR2009,Bahrain,BHR,24644494680.8511
2009,YR2009,Bangladesh,BGD,109194950718.059
2009,YR2009,Barbados,BRB,4630426709.30464
2009,YR2009,Belarus,BLR,53082941363.8271
2009,YR2009,Belgium,BEL,467559394365.929
2009,YR2009,Belize,BLZ,1332107651.8192
2009,YR2009,Benin,BEN,9337934308.08352
2009,YR2009,Bermuda,BMU,5867281536.74729
2009,YR2009,Bhutan,BTN,1382803097.77376
2009,YR2009,Bolivia,BOL,18870883064.1337
